rank,act_cov_eig,recon_cov_eig,act_cov_cum_energy_pct,recon_cov_cum_energy_pct
1782,1.8665563,0.7355033,97.37871,98.74714
1783,1.8652997,0.73431087,97.386,98.75096
1784,1.8599648,0.73299754,97.39327,98.75477
1785,1.8570182,0.7323289,97.40053,98.75858
1786,1.8561893,0.73052955,97.407776,98.762375
1787,1.8521775,0.7294122,97.415016,98.76617
1788,1.8514953,0.7279414,97.42225,98.76996
1789,1.8495724,0.7264496,97.429474,98.773735
1790,1.8485484,0.7255906,97.4367,98.77751
1791,1.8448472,0.72437227,97.44391,98.78128
1792,1.8412868,0.72340554,97.45111,98.785034
1793,1.8391428,0.7208121,97.4583,98.78878
1794,1.8370758,0.7202663,97.465485,98.792534
1795,1.83617,0.7187489,97.472664,98.79627
1796,1.8327724,0.7177408,97.47981,98.8
1797,1.8285084,0.7163757,97.48697,98.80373
1798,1.8243504,0.7163452,97.49409,98.80745
1799,1.8227096,0.71590793,97.50121,98.81118
1800,1.8216839,0.7146561,97.50833,98.814896
1801,1.8207619,0.71259505,97.51545,98.8186
1802,1.8195548,0.7113345,97.52256,98.8223
1803,1.8180507,0.70932966,97.52967,98.82599
1804,1.8124294,0.708517,97.53676,98.82967
1805,1.8115522,0.70767045,97.54384,98.83335
1806,1.8091695,0.7063827,97.5509,98.83703
1807,1.8045774,0.7058403,97.55796,98.84069
1808,1.8027476,0.70408213,97.565,98.84435
1809,1.7999563,0.7034816,97.57204,98.84801
1810,1.7986532,0.70236856,97.57907,98.85166
1811,1.7950646,0.7003157,97.58609,98.85531
1812,1.7932332,0.6982394,97.593094,98.85894
1813,1.7909626,0.69785696,97.6001,98.86256
1814,1.7902588,0.69684047,97.60709,98.86619
1815,1.7882829,0.6955433,97.61409,98.869804
1816,1.7873154,0.6945485,97.62106,98.87342
1817,1.7839168,0.6931058,97.628044,98.87703
1818,1.7825781,0.69200855,97.63501,98.88062
1819,1.7805728,0.6917307,97.641975,98.88422
1820,1.7792498,0.6896635,97.64892,98.8878
1821,1.7772466,0.6895768,97.65587,98.89139
1822,1.7764494,0.68819505,97.66281,98.894966
1823,1.7693628,0.6866074,97.66973,98.89854
1824,1.76811,0.68569916,97.676636,98.9021
1825,1.7653953,0.6847781,97.68353,98.90567
1826,1.7651709,0.6822063,97.69044,98.90921
1827,1.7639589,0.6811605,97.697334,98.91276
1828,1.7608511,0.6806005,97.70422,98.91629
1829,1.7592914,0.6793402,97.71109,98.91982
1830,1.7548635,0.67854697,97.71795,98.92335
1831,1.7513821,0.6776268,97.7248,98.92687
1832,1.7491417,0.67550796,97.731636,98.93039
1833,1.7442446,0.6748015,97.73845,98.93389
1834,1.7428205,0.6732707,97.745255,98.93739
1835,1.741869,0.67243284,97.75207,98.94089
1836,1.7385614,0.6696348,97.758865,98.944374
1837,1.7375352,0.6689801,97.765656,98.94785
1838,1.7359713,0.66771394,97.77244,98.95133
1839,1.7329705,0.6670265,97.779205,98.9548
1840,1.7302717,0.6653611,97.78598,98.95827
1841,1.7285149,0.6643363,97.79273,98.96172
1842,1.7267015,0.66323745,97.799484,98.96517
1843,1.7248938,0.6626681,97.80621,98.96862
1844,1.7229995,0.66154915,97.81296,98.97206
1845,1.7198763,0.6605583,97.81968,98.975494
1846,1.7171687,0.6602378,97.82638,98.97893
1847,1.7154799,0.65955883,97.833084,98.98236
1848,1.7129592,0.65828156,97.83978,98.98579
1849,1.70915,0.65694046,97.84646,98.9892
1850,1.7081269,0.6562605,97.85314,98.99261
1851,1.7058029,0.65473187,97.8598,98.99601
1852,1.7008605,0.65405285,97.86645,98.99941
1853,1.7001255,0.6533966,97.87309,99.002815
1854,1.6975019,0.6524022,97.87972,99.00621
1855,1.6962537,0.64884514,97.88635,99.00958
1856,1.693644,0.6482555,97.89297,99.01295
1857,1.688779,0.64757913,97.89957,99.01633
1858,1.6884589,0.6462635,97.906166,99.019684
1859,1.6852936,0.6460365,97.91275,99.02305
1860,1.684609,0.6444162,97.91934,99.0264
1861,1.6816149,0.6438329,97.92591,99.029755
1862,1.6803861,0.64296377,97.93247,99.0331
1863,1.6798847,0.6414057,97.93904,99.03642
1864,1.6759307,0.64002275,97.94559,99.03976
1865,1.672188,0.6390657,97.952126,99.043076
1866,1.669686,0.63780934,97.95865,99.0464
1867,1.6667153,0.6372626,97.96516,99.049706
1868,1.6665043,0.6350293,97.97167,99.05301
1869,1.662957,0.6342084,97.97817,99.05631
1870,1.6613797,0.6327516,97.98466,99.0596
1871,1.6587662,0.6320839,97.99115,99.06289
1872,1.6563082,0.63110065,97.99761,99.06618
1873,1.6552931,0.6299047,98.00409,99.06946
1874,1.6525325,0.628517,98.01055,99.07272
1875,1.6512781,0.62817585,98.017,99.076
1876,1.649328,0.6270399,98.02344,99.079254
1877,1.646572,0.62607586,98.02988,99.08251
1878,1.6440951,0.62425447,98.03631,99.08576
1879,1.6424143,0.62301034,98.042725,99.089005
1880,1.6392124,0.62188697,98.049126,99.09223
1881,1.6363765,0.62156004,98.05553,99.09547
1882,1.6344626,0.6201805,98.06191,99.098694
1883,1.6318854,0.6191299,98.06829,99.10191
1884,1.6306268,0.61729693,98.07466,99.105125
1885,1.629082,0.6163367,98.08103,99.10834
1886,1.6263883,0.61509025,98.087395,99.111534
1887,1.6242454,0.6138506,98.09374,99.11472
1888,1.6232599,0.613629,98.10008,99.11791
1889,1.6226275,0.6127422,98.10643,99.1211
1890,1.6191761,0.611438,98.112755,99.12428
1891,1.6157389,0.6099891,98.11907,99.12745
1892,1.6136647,0.60993654,98.125374,99.130615
1893,1.6105564,0.6084451,98.131676,99.13379
1894,1.6093268,0.60677415,98.137955,99.13694
1895,1.6082608,0.6060193,98.14424,99.1401
1896,1.6060066,0.6046979,98.15052,99.14324
1897,1.6054307,0.60360146,98.15679,99.14638
1898,1.6014982,0.60262626,98.16305,99.14952
1899,1.6003822,0.60150945,98.1693,99.15265
1900,1.5983763,0.6005169,98.175545,99.15577
1901,1.5952736,0.5994861,98.181786,99.15888
1902,1.5941014,0.5984279,98.18801,99.161995
1903,1.5917513,0.59774077,98.19424,99.1651
1904,1.5907567,0.59544194,98.20045,99.1682
1905,1.5868509,0.5941277,98.20664,99.17128
1906,1.5840781,0.59340805,98.21284,99.17437
1907,1.581571,0.59205,98.21901,99.17745
1908,1.5806934,0.5918397,98.22519,99.18053
1909,1.5778072,0.5899383,98.23136,99.18359
1910,1.5756283,0.5897045,98.23752,99.18666
1911,1.5714742,0.5884766,98.24366,99.18972
1912,1.5689163,0.58781356,98.24979,99.19277
1913,1.5668498,0.5861081,98.25591,99.19582
1914,1.5662724,0.5858973,98.26204,99.19887
1915,1.5647393,0.5843597,98.26814,99.201904
1916,1.5627669,0.58308625,98.274254,99.20494
1917,1.5603552,0.5821206,98.28036,99.20797
1918,1.5571487,0.58173996,98.28644,99.211
1919,1.5558068,0.58000124,98.29253,99.21402
1920,1.5536966,0.5796544,98.29859,99.21703
1921,1.5516268,0.5787645,98.30465,99.22003
1922,1.5486063,0.57804376,98.31071,99.223045
1923,1.5453367,0.57697207,98.31674,99.22604
1924,1.5447377,0.57526433,98.322784,99.22904
1925,1.5418643,0.5738264,98.328804,99.232025
1926,1.5397346,0.5737127,98.334816,99.23501
1927,1.5388591,0.5724224,98.34083,99.23798
1928,1.5362661,0.57162535,98.34684,99.24096
1929,1.5343865,0.57092726,98.35284,99.24393
1930,1.5325459,0.5705093,98.35883,99.246895
1931,1.5309594,0.5696184,98.364815,99.249855
1932,1.5292554,0.569089,98.3708,99.25281
1933,1.5258387,0.5670208,98.376755,99.25576
1934,1.5211076,0.5656859,98.382706,99.258705
1935,1.5193805,0.5645121,98.38863,99.261635
1936,1.5184071,0.5633988,98.39456,99.264565
1937,1.516124,0.5627869,98.4005,99.26749
1938,1.51468,0.5617693,98.40642,99.27042
1939,1.5114102,0.5595953,98.41233,99.27333
1940,1.5103499,0.55804425,98.41823,99.27624
1941,1.5087011,0.5575248,98.42412,99.27913
1942,1.508459,0.55727947,98.430016,99.28202
1943,1.506639,0.5568468,98.43589,99.28492
1944,1.5032815,0.5552663,98.44177,99.2878
1945,1.5018709,0.554518,98.44764,99.29069
1946,1.4987446,0.55286807,98.4535,99.293564
1947,1.494704,0.55112755,98.459335,99.296425
1948,1.4932972,0.55049115,98.46517,99.299286
1949,1.4916519,0.54986095,98.47101,99.302155
1950,1.4891372,0.5491188,98.47682,99.30501
1951,1.4871788,0.5482446,98.482635,99.30786
1952,1.4856077,0.54748917,98.48844,99.31071
1953,1.4850614,0.5460695,98.49424,99.313545
1954,1.4817554,0.5451962,98.50004,99.31638
1955,1.4788283,0.5432102,98.50581,99.31921
1956,1.4771343,0.5430529,98.51158,99.32203
1957,1.4732182,0.5406622,98.51734,99.324844
1958,1.4710667,0.5394089,98.52309,99.327644
1959,1.4701031,0.53884125,98.52884,99.33045
1960,1.468955,0.5380162,98.53458,99.333244
1961,1.4656554,0.5364179,98.5403,99.33604
1962,1.4629993,0.5361859,98.54601,99.33883
1963,1.4609208,0.5352934,98.55173,99.34161
1964,1.4569594,0.5347362,98.55742,99.3444
1965,1.4562998,0.5334535,98.56311,99.34717
1966,1.4538492,0.53213435,98.56879,99.34993
1967,1.4506788,0.5305672,98.57446,99.35269
1968,1.4483267,0.530394,98.58013,99.35545
1969,1.4459479,0.52960503,98.58578,99.35821
1970,1.4431485,0.527382,98.591415,99.36095
1971,1.4423624,0.52670366,98.59705,99.36369
1972,1.4402486,0.525873,98.60268,99.366425
1973,1.4390422,0.52470857,98.6083,99.369156
1974,1.4362986,0.52450216,98.61391,99.37189
1975,1.433377,0.5235387,98.619514,99.37461
1976,1.4321203,0.52265245,98.62511,99.377335
1977,1.4297479,0.52100116,98.63069,99.38004
1978,1.4290522,0.5203709,98.636284,99.38275
1979,1.4271019,0.51959145,98.64186,99.385445
1980,1.4250141,0.51802254,98.64744,99.38814
1981,1.4229413,0.51682013,98.653,99.39083
1982,1.4223095,0.5162481,98.65856,99.39352
1983,1.4196972,0.51527417,98.66411,99.396194
1984,1.4174596,0.5145704,98.66965,99.398865
1985,1.4160043,0.5139431,98.675186,99.401535
1986,1.4151856,0.51301813,98.68072,99.404205
1987,1.4099338,0.51161504,98.68623,99.40687
1988,1.4096395,0.5104121,98.69174,99.409515
1989,1.4067721,0.50925195,98.69724,99.41217
1990,1.4045479,0.5090521,98.70272,99.414825
1991,1.4030923,0.5082138,98.708206,99.417465
1992,1.401001,0.5070893,98.71368,99.420105
1993,1.4003536,0.50640935,98.719154,99.42274
1994,1.3979062,0.5055038,98.72462,99.42537
1995,1.3968071,0.5034219,98.73007,99.427986
1996,1.395578,0.5022241,98.735535,99.430595
1997,1.3917534,0.5019,98.740974,99.433205
1998,1.388373,0.5010434,98.74641,99.43582
1999,1.3878666,0.50051343,98.75183,99.438416
2000,1.3841074,0.49959615,98.75724,99.44102
2001,1.3828954,0.49851805,98.76264,99.4436
2002,1.3795784,0.496848,98.768036,99.44619
2003,1.3773636,0.49612597,98.77341,99.44877
2004,1.3754907,0.49535182,98.778786,99.45135
2005,1.3710763,0.4944351,98.78415,99.45392
2006,1.3706124,0.4941318,98.789505,99.45648
2007,1.3688585,0.49323276,98.79485,99.45906
2008,1.367807,0.49212694,98.8002,99.46161
2009,1.3663207,0.49125326,98.80554,99.46417
2010,1.3643177,0.4904235,98.81088,99.46672
2011,1.3605508,0.48936695,98.81619,99.46927
2012,1.3599476,0.48830098,98.82151,99.47181
2013,1.3578044,0.4881227,98.82681,99.47435
2014,1.3557799,0.48651257,98.83211,99.47688
2015,1.3533697,0.48490897,98.83741,99.47939
2016,1.3502551,0.48484603,98.842674,99.48192
2017,1.3475554,0.48404497,98.847946,99.484436
2018,1.3447825,0.48317066,98.8532,99.486946
2019,1.3428712,0.48221856,98.85845,99.489456
2020,1.339866,0.47979173,98.863686,99.49196
2021,1.3389412,0.47929576,98.86893,99.49444
2022,1.3380568,0.47823438,98.87415,99.496925
2023,1.3371533,0.47723937,98.87939,99.499405
2024,1.3346934,0.4767501,98.8846,99.501884
2025,1.3326796,0.47627848,98.88981,99.504364
2026,1.3290226,0.47416043,98.895,99.506836
2027,1.3278893,0.47345695,98.900185,99.50929
2028,1.3265673,0.4718086,98.90537,99.51175
2029,1.3259026,0.47140098,98.910545,99.51419
2030,1.3214685,0.4708612,98.91572,99.51664
2031,1.3196715,0.46943474,98.920876,99.51908
2032,1.3159834,0.46852133,98.926025,99.521515
2033,1.3152634,0.46809316,98.93116,99.52396
2034,1.3139058,0.4673634,98.936295,99.52638
2035,1.3104495,0.46660462,98.94142,99.52881
2036,1.308038,0.46576706,98.94653,99.53123
2037,1.3063164,0.46484935,98.951645,99.533646
2038,1.3043338,0.46344525,98.95674,99.53606
2039,1.3034422,0.46287596,98.96183,99.53846
2040,1.3013837,0.46208888,98.96691,99.54086
2041,1.2981414,0.46148318,98.97199,99.54326
2042,1.2967632,0.45976916,98.97705,99.54565
2043,1.2943636,0.45884478,98.98212,99.54804
2044,1.2928606,0.45820865,98.987175,99.55042
2045,1.2895508,0.45654923,98.99221,99.552795
2046,1.2873979,0.4559645,98.99724,99.55516
2047,1.2865152,0.45523462,99.00227,99.55753
2048,1.2830467,0.4547975,99.007286,99.559906
2049,1.2819488,0.45379484,99.0123,99.562256
2050,1.2787701,0.45248005,99.01729,99.56461
2051,1.2778066,0.45097634,99.02228,99.56696
2052,1.2761232,0.4502928,99.02727,99.569305
2053,1.2716047,0.44942322,99.032234,99.57164
2054,1.2695065,0.44854614,99.0372,99.573975
2055,1.2674876,0.4481251,99.04215,99.5763
2056,1.2668736,0.44641003,99.04711,99.57863
2057,1.264849,0.4458138,99.052055,99.58095
2058,1.2628368,0.44481844,99.057,99.58326
2059,1.2605292,0.4439173,99.06192,99.58556
2060,1.258719,0.44346523,99.06683,99.587875
2061,1.256514,0.44270182,99.07174,99.59017
2062,1.255507,0.44146717,99.076645,99.592476
2063,1.2521875,0.44095796,99.081535,99.59477
2064,1.2512633,0.43899232,99.08643,99.59705
2065,1.2483766,0.43846968,99.09131,99.59933
2066,1.2478033,0.43818146,99.09618,99.6016
2067,1.2438651,0.43689853,99.10105,99.603874
2068,1.24244,0.43604657,99.1059,99.60615
2069,1.2408543,0.4355698,99.110756,99.608406
2070,1.2394965,0.4328857,99.1156,99.610664
2071,1.2381557,0.4326939,99.12044,99.61292
2072,1.2355834,0.431952,99.125275,99.61516
2073,1.2332658,0.4309728,99.13009,99.61741
2074,1.2321571,0.43003356,99.1349,99.619644
2075,1.2307141,0.42934904,99.13971,99.62188
2076,1.2270651,0.4278754,99.14451,99.6241
2077,1.223726,0.42747086,99.149284,99.62632
2078,1.2231947,0.4265771,99.154076,99.62854
2079,1.2212144,0.4261294,99.158844,99.63075
2080,1.2173085,0.42553177,99.1636,99.632965
2081,1.2162174,0.42350027,99.16835,99.63517
2082,1.2148405,0.42289305,99.173096,99.637375
2083,1.2108771,0.42250794,99.17783,99.63957
2084,1.2088367,0.4219978,99.182556,99.64176
2085,1.2061031,0.42122754,99.18727,99.64396
2086,1.2059551,0.42024624,99.191986,99.64614
2087,1.2036679,0.41856682,99.196686,99.648315
2088,1.202246,0.41808072,99.20139,99.65049
2089,1.2004052,0.41611823,99.206085,99.65265
2090,1.1953163,0.41476476,99.210754,99.65481
2091,1.1949754,0.41446328,99.21542,99.65696
2092,1.1934749,0.41357112,99.22009,99.65911
2093,1.1919441,0.4123905,99.22475,99.661255
2094,1.1898258,0.41187403,99.22939,99.66339
2095,1.1867613,0.41042554,99.23403,99.665535
2096,1.1845645,0.40977338,99.238655,99.66766
2097,1.1824642,0.4088579,99.24328,99.669785
2098,1.1814574,0.40864286,99.2479,99.671906
2099,1.1796709,0.40752453,99.25251,99.67403
2100,1.1768564,0.40689895,99.25711,99.67614
2101,1.1751591,0.40663484,99.2617,99.67825
2102,1.1732765,0.4049785,99.2663,99.68036
2103,1.1727517,0.40335852,99.27087,99.68246
2104,1.1693712,0.4027083,99.275444,99.684555
2105,1.1675396,0.4014442,99.28001,99.686646
2106,1.166272,0.39999765,99.28457,99.68873
2107,1.1648287,0.39929172,99.28911,99.690796
2108,1.1618433,0.3991447,99.293655,99.69287
2109,1.1570969,0.39827853,99.29818,99.69495
2110,1.1553323,0.3960907,99.30269,99.69701
2111,1.154717,0.39565572,99.307205,99.699066
2112,1.153148,0.39462745,99.31171,99.70112
2113,1.1503965,0.39299765,99.3162,99.70316
2114,1.1457903,0.39254287,99.32069,99.7052
2115,1.1452452,0.3920215,99.32515,99.707245
2116,1.144661,0.3913047,99.32963,99.709274
2117,1.1433818,0.39013925,99.33409,99.7113
2118,1.140352,0.38923082,99.338554,99.713326
2119,1.1399943,0.38871044,99.34301,99.71535
2120,1.136219,0.3873798,99.34746,99.71736
2121,1.1344682,0.38689992,99.35188,99.71937
2122,1.1340181,0.38603428,99.35632,99.72138
2123,1.1318582,0.38466066,99.36075,99.72339
2124,1.1293656,0.38445282,99.365166,99.72538
2125,1.1280451,0.38374892,99.369576,99.72738
2126,1.1259784,0.38304228,99.37398,99.72936
2127,1.1248903,0.3824669,99.37837,99.73135
2128,1.1212608,0.38059226,99.38276,99.73334
2129,1.1200087,0.38031322,99.38712,99.73532
2130,1.1177627,0.37876996,99.391495,99.73729
2131,1.1153096,0.37836865,99.39585,99.73926
2132,1.1132073,0.37703526,99.40021,99.74122
2133,1.1106803,0.37657666,99.40455,99.74318
2134,1.1089852,0.37608647,99.40888,99.74514
2135,1.1076607,0.3756759,99.413216,99.74709
2136,1.1048547,0.37422442,99.417534,99.74904
2137,1.1029955,0.3732592,99.42185,99.75098
2138,1.1013017,0.37224945,99.42615,99.752914
2139,1.0987569,0.3710069,99.43045,99.754845
2140,1.0965701,0.37030843,99.43473,99.756775
2141,1.0949332,0.36987644,99.43902,99.7587
2142,1.0897481,0.3694856,99.443275,99.76062
2143,1.0881646,0.36783314,99.447525,99.76252
2144,1.0862942,0.36734048,99.45177,99.764435
2145,1.0856004,0.36622864,99.45601,99.76634
2146,1.0849113,0.36539516,99.46025,99.76824
2147,1.0841932,0.36430532,99.464485,99.77014
2148,1.0811002,0.3636893,99.46871,99.77203
2149,1.0778404,0.36304447,99.47293,99.773926
2150,1.0751522,0.36230838,99.47712,99.77581
2151,1.0740163,0.36144096,99.48132,99.77769
2152,1.0702496,0.3605401,99.485504,99.779564
2153,1.0695231,0.35901093,99.489685,99.78144
2154,1.0665195,0.35759616,99.49386,99.783295
2155,1.0632101,0.35623404,99.49801,99.78514
2156,1.060627,0.35581362,99.50215,99.786995
2157,1.0589535,0.35568425,99.506294,99.78884
2158,1.0562915,0.35428008,99.51042,99.79068
2159,1.0533768,0.35280767,99.514534,99.79252
2160,1.0503443,0.35260954,99.51865,99.79436
2161,1.0492735,0.35145214,99.522736,99.79619
2162,1.046583,0.35118946,99.52683,99.79801
2163,1.0439999,0.3501088,99.530914,99.799835
2164,1.0416937,0.34961113,99.53498,99.80165
2165,1.0393566,0.3490332,99.53905,99.80347
2166,1.0372533,0.34813744,99.5431,99.805275
2167,1.0367198,0.34601924,99.54716,99.807076
2168,1.0344731,0.34478632,99.5512,99.80887
2169,1.0318937,0.34383658,99.55523,99.81066
2170,1.0310426,0.34240824,99.55926,99.81244
2171,1.0283877,0.3419947,99.56328,99.81422
2172,1.0272241,0.34191495,99.56729,99.815994
2173,1.0219166,0.34078488,99.57129,99.81776
2174,1.0212361,0.3403618,99.57527,99.81953
2175,1.0197095,0.33897188,99.57926,99.82129
2176,1.0175266,0.33761042,99.58324,99.823044
2177,1.013854,0.3371351,99.587204,99.82481
2178,1.0130696,0.33561113,99.59116,99.82655
2179,1.0099885,0.33512932,99.59511,99.8283
2180,1.0070255,0.33393204,99.599045,99.83003
2181,1.0050502,0.33345005,99.60298,99.83178
2182,1.0044936,0.33264813,99.6069,99.833496
2183,1.0030091,0.3319003,99.61083,99.83523
2184,1.0012422,0.33126712,99.614746,99.83695
2185,0.9993669,0.33101305,99.61865,99.83868
2186,0.9963887,0.32865497,99.62254,99.84038
2187,0.99352115,0.32773143,99.626434,99.84209
2188,0.9923506,0.32685697,99.63031,99.84377
2189,0.98863065,0.32607943,99.63417,99.845474
2190,0.98648864,0.32515004,99.63802,99.84716
2191,0.9858698,0.3244841,99.64188,99.84885
2192,0.98222184,0.3236274,99.64572,99.85054
2193,0.98012066,0.32248136,99.64955,99.85221
2194,0.97765017,0.32150584,99.653366,99.85388
2195,0.9756086,0.32065144,99.65719,99.855545
2196,0.97369295,0.31973192,99.661,99.857216
2197,0.9725594,0.31820908,99.6648,99.85887
2198,0.96956444,0.31727302,99.66858,99.86052
2199,0.96600276,0.31617582,99.67236,99.86217
2200,0.9654407,0.3150064,99.67613,99.8638
2201,0.9594384,0.3141376,99.679886,99.86543
2202,0.95746243,0.31312034,99.683624,99.86706
2203,0.9542886,0.31245178,99.68736,99.86868
2204,0.95269203,0.31107503,99.691086,99.8703
2205,0.9499313,0.30996686,99.69479,99.87192
2206,0.9493761,0.30904365,99.6985,99.87352
2207,0.9481516,0.30774122,99.7022,99.87512
2208,0.94350016,0.30723447,99.70589,99.87672
2209,0.94279414,0.30575863,99.70958,99.87831
2210,0.93922454,0.30478516,99.71325,99.8799
2211,0.93679386,0.3045021,99.71692,99.88148
2212,0.9345302,0.30369285,99.72056,99.88306
2213,0.9331929,0.30288938,99.724205,99.88463
2214,0.92935455,0.3018483,99.72784,99.88621
2215,0.9285561,0.30136916,99.73146,99.88777
2216,0.9258282,0.30024296,99.735085,99.88933
2217,0.9229941,0.2995706,99.73869,99.890884
2218,0.9217152,0.2975317,99.7423,99.89243
2219,0.9192671,0.29706928,99.745895,99.893974
2220,0.91775453,0.29567385,99.74948,99.89551
2221,0.9153539,0.2950007,99.75307,99.89704
2222,0.9130986,0.29409167,99.75663,99.898575
2223,0.909149,0.29286438,99.760185,99.9001
2224,0.9074843,0.29250816,99.76373,99.90162
2225,0.9030106,0.29127872,99.767265,99.90314
2226,0.9018792,0.29078278,99.77079,99.904655
2227,0.9003878,0.28928888,99.77431,99.90615
2228,0.89829147,0.28923923,99.77782,99.90765
2229,0.8969942,0.28796694,99.78132,99.90915
2230,0.89138305,0.2873815,99.7848,99.91064
2231,0.8854695,0.2850714,99.78826,99.912125
2232,0.88406914,0.2837483,99.79172,99.9136
2233,0.8799783,0.2828962,99.79516,99.91507
2234,0.8785035,0.28204468,99.7986,99.916534
2235,0.87760055,0.28104275,99.802025,99.918
2236,0.8753531,0.2809792,99.80544,99.91946
2237,0.86971164,0.2793472,99.80884,99.920906
2238,0.8691316,0.27924904,99.81223,99.92236
2239,0.8662468,0.27815616,99.81563,99.923805
2240,0.862121,0.2772978,99.818985,99.92525
2241,0.85939276,0.2762378,99.82235,99.92668
2242,0.858302,0.27545172,99.8257,99.92811
2243,0.85734,0.2728823,99.82905,99.929535
2244,0.8550871,0.2723971,99.83239,99.93095
2245,0.8504073,0.27149498,99.83572,99.93236
2246,0.8469274,0.27104333,99.83903,99.93377
2247,0.8444942,0.2693943,99.84233,99.93517
2248,0.83983684,0.26821265,99.845604,99.93656
2249,0.8389036,0.26779705,99.848885,99.93795
2250,0.8362835,0.26696506,99.85216,99.93935
2251,0.8313251,0.2653893,99.85541,99.94073
2252,0.8271287,0.2653007,99.858635,99.94211
2253,0.8248404,0.26393974,99.86186,99.94348
2254,0.8207617,0.26219893,99.86507,99.94484
2255,0.819196,0.26007548,99.868256,99.94619
2256,0.8185789,0.25970346,99.87146,99.94754
2257,0.81551254,0.25890705,99.87465,99.94889
2258,0.81076497,0.25699228,99.877815,99.95023
2259,0.8091754,0.25633892,99.88098,99.95156
2260,0.8059344,0.25483865,99.884125,99.95288
2261,0.8000678,0.2536941,99.88726,99.9542
2262,0.7958465,0.25298008,99.890366,99.95552
2263,0.79198694,0.2528118,99.893456,99.95683
2264,0.7878479,0.25144243,99.89653,99.958145
2265,0.7857393,0.2487305,99.899605,99.959435
2266,0.78028834,0.24631321,99.90266,99.96072
2267,0.7782087,0.24507424,99.905685,99.96198
2268,0.77770185,0.24416572,99.90873,99.96325
2269,0.77443904,0.24302378,99.911766,99.964516
2270,0.76726717,0.24206081,99.914764,99.965775
2271,0.761762,0.24020116,99.91773,99.967026
2272,0.7580829,0.2378167,99.92069,99.968254
2273,0.7553918,0.23693472,99.92365,99.96949
2274,0.7526921,0.23490417,99.9266,99.97071
2275,0.7451971,0.23358151,99.92951,99.97193
2276,0.74198824,0.23279557,99.93241,99.97313
2277,0.7389441,0.23171467,99.935295,99.97434
2278,0.7353871,0.22984336,99.93817,99.97554
2279,0.7284256,0.22923163,99.94102,99.97673
2280,0.72629416,0.22672892,99.94386,99.97791
2281,0.7241821,0.22578542,99.94669,99.97909
2282,0.71659887,0.22416659,99.949486,99.980255
2283,0.71015334,0.22149667,99.95227,99.9814
2284,0.7014406,0.21778694,99.95501,99.98254
2285,0.69830656,0.21579349,99.95775,99.98366
2286,0.69048166,0.21465623,99.96044,99.98477
2287,0.6879891,0.20957439,99.96313,99.98586
2288,0.6819917,0.20734167,99.9658,99.98694
2289,0.66940284,0.20529595,99.968414,99.98801
2290,0.6659103,0.20396382,99.971016,99.98906
2291,0.6630661,0.20319615,99.9736,99.99012
2292,0.6442386,0.19445351,99.97612,99.991135
2293,0.6361003,0.19206527,99.978615,99.99213
2294,0.6261128,0.19055252,99.981064,99.993126
2295,0.6173858,0.1852509,99.98347,99.99409
2296,0.60570055,0.17828469,99.98585,99.99501
2297,0.5783194,0.17061381,99.9881,99.995895
2298,0.55397844,0.16737226,99.99027,99.996765
2299,0.49013495,0.13728476,99.99219,99.99748
2300,0.46317324,0.13286023,99.993996,99.99817
2301,0.42430186,0.1096835,99.99565,99.99874
2302,0.39389867,0.1044052,99.997185,99.999275
2303,0.35456944,0.09775999,99.99859,99.99979
2304,0.3409662,0.05421859,99.999916,100.00007
